index,name,symbol_observed,symbol_prediction,symbol_calibration,unit,observed_value,sparse_prediction,exact_calibration_coefficient,exact_calibrated_value,exact_relative_error_percent,sympy_identity_passed,numeric_validation_passed,theorem_statement,calibration_definition,sparse_formula,proof_mode,physical_status
359,quantum of circulation,O_359_quantum_of_circulation,P_359_quantum_of_circulation,C_359_quantum_of_circulation,m^2 s^-1,0.00036369475467,0.0003551136363636364,1.02416442915072,0.00036369475466999996,1.490538643414393e-14,True,True,O_359_quantum_of_circulation = P_359_quantum_of_circulation * C_359_quantum_of_circulation,C_359_quantum_of_circulation := O_359_quantum_of_circulation / P_359_quantum_of_circulation,sign(1) * 1 * bits^-1 * entropy^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
360,quantum of circulation times 2,O_360_quantum_of_circulation_times_2,P_360_quantum_of_circulation_times_2,C_360_quantum_of_circulation_times_2,m^2 s^-1,0.00072738950934,0.0007266950835063548,1.0009555945119302,0.0007273895093400001,1.490538643414393e-14,True,True,O_360_quantum_of_circulation_times_2 = P_360_quantum_of_circulation_times_2 * C_360_quantum_of_circulation_times_2,C_360_quantum_of_circulation_times_2 := O_360_quantum_of_circulation_times_2 / P_360_quantum_of_circulation_times_2,sign(1) * 1 * entropy^-1 * lnK^-1 * U^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
361,reduced Compton wavelength,O_361_reduced_Compton_wavelength,P_361_reduced_Compton_wavelength,C_361_reduced_Compton_wavelength,m,3.8615926744e-13,3.724102080675221e-13,1.0369191259386343,3.8615926743999993e-13,1.3074164519951409e-14,True,True,O_361_reduced_Compton_wavelength = P_361_reduced_Compton_wavelength * C_361_reduced_Compton_wavelength,C_361_reduced_Compton_wavelength := O_361_reduced_Compton_wavelength / P_361_reduced_Compton_wavelength,sign(1) * 1 * dict^-3 * U^-1 * f1^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
362,reduced muon Compton wavelength,O_362_reduced_muon_Compton_wavelength,P_362_reduced_muon_Compton_wavelength,C_362_reduced_muon_Compton_wavelength,m,1.867594306e-15,1.8638117840377702e-15,1.0020294549023803,1.867594306e-15,0.0,True,True,O_362_reduced_muon_Compton_wavelength = P_362_reduced_muon_Compton_wavelength * C_362_reduced_muon_Compton_wavelength,C_362_reduced_muon_Compton_wavelength := O_362_reduced_muon_Compton_wavelength / P_362_reduced_muon_Compton_wavelength,sign(1) * 1 * dict^-2 * entropy^-3 * lnDict^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
363,reduced neutron Compton wavelength,O_363_reduced_neutron_Compton_wavelength,P_363_reduced_neutron_Compton_wavelength,C_363_reduced_neutron_Compton_wavelength,m,2.100194152e-16,2.0879125385053449e-16,1.0058822451937794,2.1001941519999997e-16,1.1737916356295339e-14,True,True,O_363_reduced_neutron_Compton_wavelength = P_363_reduced_neutron_Compton_wavelength * C_363_reduced_neutron_Compton_wavelength,C_363_reduced_neutron_Compton_wavelength := O_363_reduced_neutron_Compton_wavelength / P_363_reduced_neutron_Compton_wavelength,sign(1) * 1 * dict^-3 * checksum^-1 * total_bits^-2,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
364,reduced Planck constant,O_364_reduced_Planck_constant,P_364_reduced_Planck_constant,C_364_reduced_Planck_constant,J s,1.0545718176461565e-34,3.771190459990763e-25,2.796389704615289e-10,1.0545718176461565e-34,0.0,True,True,O_364_reduced_Planck_constant = P_364_reduced_Planck_constant * C_364_reduced_Planck_constant,C_364_reduced_Planck_constant := O_364_reduced_Planck_constant / P_364_reduced_Planck_constant,sign(1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
365,reduced Planck constant in eV s,O_365_reduced_Planck_constant_in_eV_s,P_365_reduced_Planck_constant_in_eV_s,C_365_reduced_Planck_constant_in_eV_s,eV s,6.582119569509067e-16,6.592631851131811e-16,0.9984054499234718,6.582119569509067e-16,0.0,True,True,O_365_reduced_Planck_constant_in_eV_s = P_365_reduced_Planck_constant_in_eV_s * C_365_reduced_Planck_constant_in_eV_s,C_365_reduced_Planck_constant_in_eV_s := O_365_reduced_Planck_constant_in_eV_s / P_365_reduced_Planck_constant_in_eV_s,sign(1) * 1 * dict^-3 * total_bits^-3 * f1^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
366,reduced Planck constant times c in MeV fm,O_366_reduced_Planck_constant_times_c_in_MeV_fm,P_366_reduced_Planck_constant_times_c_in_MeV_fm,C_366_reduced_Planck_constant_times_c_in_MeV_fm,MeV fm,197.3269804593025,198.0,0.9966009114106187,197.3269804593025,0.0,True,True,O_366_reduced_Planck_constant_times_c_in_MeV_fm = P_366_reduced_Planck_constant_times_c_in_MeV_fm * C_366_reduced_Planck_constant_times_c_in_MeV_fm,C_366_reduced_Planck_constant_times_c_in_MeV_fm := O_366_reduced_Planck_constant_times_c_in_MeV_fm / P_366_reduced_Planck_constant_times_c_in_MeV_fm,sign(1) * 1 * K^1 * entropy^1 * bip_density^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
367,reduced proton Compton wavelength,O_367_reduced_proton_Compton_wavelength,P_367_reduced_proton_Compton_wavelength,C_367_reduced_proton_Compton_wavelength,m,2.10308910051e-16,2.0879125385053449e-16,1.0072687728651313,2.10308910051e-16,0.0,True,True,O_367_reduced_proton_Compton_wavelength = P_367_reduced_proton_Compton_wavelength * C_367_reduced_proton_Compton_wavelength,C_367_reduced_proton_Compton_wavelength := O_367_reduced_proton_Compton_wavelength / P_367_reduced_proton_Compton_wavelength,sign(1) * 1 * dict^-3 * checksum^-1 * total_bits^-2,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
368,reduced tau Compton wavelength,O_368_reduced_tau_Compton_wavelength,P_368_reduced_tau_Compton_wavelength,C_368_reduced_tau_Compton_wavelength,m,1.110538e-16,1.0708852689353736e-16,1.0370279919006147,1.110538e-16,0.0,True,True,O_368_reduced_tau_Compton_wavelength = P_368_reduced_tau_Compton_wavelength * C_368_reduced_tau_Compton_wavelength,C_368_reduced_tau_Compton_wavelength := O_368_reduced_tau_Compton_wavelength / P_368_reduced_tau_Compton_wavelength,sign(1) * 1 * bits^-2 * dict^-2 * total_bits^-3,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
369,Rydberg constant,O_369_Rydberg_constant,P_369_Rydberg_constant,C_369_Rydberg_constant,m^-1,10973731.568157,10845705.950919451,1.0118042677735233,10973731.568156999,1.697367151421749e-14,True,True,O_369_Rydberg_constant = P_369_Rydberg_constant * C_369_Rydberg_constant,C_369_Rydberg_constant := O_369_Rydberg_constant / P_369_Rydberg_constant,sign(1) * 1 * dict^2 * U^-1 * bip_density^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
370,Rydberg constant times c in Hz,O_370_Rydberg_constant_times_c_in_Hz,P_370_Rydberg_constant_times_c_in_Hz,C_370_Rydberg_constant_times_c_in_Hz,Hz,3289841960250000.0,3377699720527872.0,0.9739888777726691,3289841960250000.0,0.0,True,True,O_370_Rydberg_constant_times_c_in_Hz = P_370_Rydberg_constant_times_c_in_Hz * C_370_Rydberg_constant_times_c_in_Hz,C_370_Rydberg_constant_times_c_in_Hz := O_370_Rydberg_constant_times_c_in_Hz / P_370_Rydberg_constant_times_c_in_Hz,sign(1) * 1 * K^1 * dict^3 * entropy^2,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
371,Rydberg constant times hc in eV,O_371_Rydberg_constant_times_hc_in_eV,P_371_Rydberg_constant_times_hc_in_eV,C_371_Rydberg_constant_times_hc_in_eV,eV,13.60569312299,13.661483267707114,0.9959162454307586,13.60569312299,0.0,True,True,O_371_Rydberg_constant_times_hc_in_eV = P_371_Rydberg_constant_times_hc_in_eV * C_371_Rydberg_constant_times_hc_in_eV,C_371_Rydberg_constant_times_hc_in_eV := O_371_Rydberg_constant_times_hc_in_eV / P_371_Rydberg_constant_times_hc_in_eV,sign(1) * 1 * lnK^1 * lnDict^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
372,Rydberg constant times hc in J,O_372_Rydberg_constant_times_hc_in_J,P_372_Rydberg_constant_times_hc_in_J,C_372_Rydberg_constant_times_hc_in_J,J,2.179872361103e-18,2.208718528794109e-18,0.9869398624971657,2.179872361103e-18,0.0,True,True,O_372_Rydberg_constant_times_hc_in_J = P_372_Rydberg_constant_times_hc_in_J * C_372_Rydberg_constant_times_hc_in_J,C_372_Rydberg_constant_times_hc_in_J := O_372_Rydberg_constant_times_hc_in_J / P_372_Rydberg_constant_times_hc_in_J,sign(1) * 1 * pi^-1 * dict^-3 * entropy^-3,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
373,"Sackur-Tetrode constant (1 K, 100 kPa)",O_373_Sackur_Tetrode_constant_1_K_100_kPa,P_373_Sackur_Tetrode_constant_1_K_100_kPa,C_373_Sackur_Tetrode_constant_1_K_100_kPa,,-1.15170753496,-1.160192846408667,0.9926862922186315,-1.15170753496,0.0,True,True,O_373_Sackur_Tetrode_constant_1_K_100_kPa = P_373_Sackur_Tetrode_constant_1_K_100_kPa * C_373_Sackur_Tetrode_constant_1_K_100_kPa,C_373_Sackur_Tetrode_constant_1_K_100_kPa := O_373_Sackur_Tetrode_constant_1_K_100_kPa / P_373_Sackur_Tetrode_constant_1_K_100_kPa,sign(-1) * 1 * U^2 * bip_density^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
374,"Sackur-Tetrode constant (1 K, 101.325 kPa)",O_374_Sackur_Tetrode_constant_1_K_101_325_kPa,P_374_Sackur_Tetrode_constant_1_K_101_325_kPa,C_374_Sackur_Tetrode_constant_1_K_101_325_kPa,,-1.16487052149,-1.1671178414818566,0.9980744703645321,-1.16487052149,0.0,True,True,O_374_Sackur_Tetrode_constant_1_K_101_325_kPa = P_374_Sackur_Tetrode_constant_1_K_101_325_kPa * C_374_Sackur_Tetrode_constant_1_K_101_325_kPa,C_374_Sackur_Tetrode_constant_1_K_101_325_kPa := O_374_Sackur_Tetrode_constant_1_K_101_325_kPa / P_374_Sackur_Tetrode_constant_1_K_101_325_kPa,sign(-1) * 1 * pi^-1 * bits^1 * U^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
375,second radiation constant,O_375_second_radiation_constant,P_375_second_radiation_constant,C_375_second_radiation_constant,m K,0.014387768775039337,0.014322690768253817,1.0045436997725152,0.014387768775039339,1.2056931850241416e-14,True,True,O_375_second_radiation_constant = P_375_second_radiation_constant * C_375_second_radiation_constant,C_375_second_radiation_constant := O_375_second_radiation_constant / P_375_second_radiation_constant,sign(1) * 1 * bits^1 * entropy^-1 * U^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
376,shielded helion gyromag. ratio,O_376_shielded_helion_gyromag_ratio,P_376_shielded_helion_gyromag_ratio,C_376_shielded_helion_gyromag_ratio,s^-1 T^-1,203789460.78,202397184.0,1.0068789335527515,203789460.78000003,1.462407441171272e-14,True,True,O_376_shielded_helion_gyromag_ratio = P_376_shielded_helion_gyromag_ratio * C_376_shielded_helion_gyromag_ratio,C_376_shielded_helion_gyromag_ratio := O_376_shielded_helion_gyromag_ratio / P_376_shielded_helion_gyromag_ratio,sign(1) * 1 * bits^1 * total_bits^3,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
377,shielded helion gyromag. ratio in MHz/T,O_377_shielded_helion_gyromag_ratio_in_MHz_T,P_377_shielded_helion_gyromag_ratio_in_MHz_T,C_377_shielded_helion_gyromag_ratio_in_MHz_T,MHz T^-1,32.434100033,32.0,1.01356562603125,32.434100033,0.0,True,True,O_377_shielded_helion_gyromag_ratio_in_MHz_T = P_377_shielded_helion_gyromag_ratio_in_MHz_T * C_377_shielded_helion_gyromag_ratio_in_MHz_T,C_377_shielded_helion_gyromag_ratio_in_MHz_T := O_377_shielded_helion_gyromag_ratio_in_MHz_T / P_377_shielded_helion_gyromag_ratio_in_MHz_T,sign(1) * 1 * entropy^1 * checksum^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
378,shielded helion gyromag. ratio over 2 pi,O_378_shielded_helion_gyromag_ratio_over_2_pi,P_378_shielded_helion_gyromag_ratio_over_2_pi,C_378_shielded_helion_gyromag_ratio_over_2_pi,MHz T^-1,32.43409966,32.0,1.013565614375,32.43409966,0.0,True,True,O_378_shielded_helion_gyromag_ratio_over_2_pi = P_378_shielded_helion_gyromag_ratio_over_2_pi * C_378_shielded_helion_gyromag_ratio_over_2_pi,C_378_shielded_helion_gyromag_ratio_over_2_pi := O_378_shielded_helion_gyromag_ratio_over_2_pi / P_378_shielded_helion_gyromag_ratio_over_2_pi,sign(1) * 1 * entropy^1 * checksum^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
379,shielded helion gyromagn. ratio,O_379_shielded_helion_gyromagn_ratio,P_379_shielded_helion_gyromagn_ratio,C_379_shielded_helion_gyromagn_ratio,s^-1 T^-1,203789460.78,202397184.0,1.0068789335527515,203789460.78000003,1.462407441171272e-14,True,True,O_379_shielded_helion_gyromagn_ratio = P_379_shielded_helion_gyromagn_ratio * C_379_shielded_helion_gyromagn_ratio,C_379_shielded_helion_gyromagn_ratio := O_379_shielded_helion_gyromagn_ratio / P_379_shielded_helion_gyromagn_ratio,sign(1) * 1 * bits^1 * total_bits^3,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
380,shielded helion gyromagn. ratio over 2 pi,O_380_shielded_helion_gyromagn_ratio_over_2_pi,P_380_shielded_helion_gyromagn_ratio_over_2_pi,C_380_shielded_helion_gyromagn_ratio_over_2_pi,MHz T^-1,32.4341015,32.0,1.013565671875,32.4341015,0.0,True,True,O_380_shielded_helion_gyromagn_ratio_over_2_pi = P_380_shielded_helion_gyromagn_ratio_over_2_pi * C_380_shielded_helion_gyromagn_ratio_over_2_pi,C_380_shielded_helion_gyromagn_ratio_over_2_pi := O_380_shielded_helion_gyromagn_ratio_over_2_pi / P_380_shielded_helion_gyromagn_ratio_over_2_pi,sign(1) * 1 * entropy^1 * checksum^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
381,shielded helion mag. mom.,O_381_shielded_helion_mag_mom,P_381_shielded_helion_mag_mom,C_381_shielded_helion_mag_mom,J T^-1,-1.07455311035e-26,-1.0733807946412037e-26,1.0010921713101717,-1.07455311035e-26,0.0,True,True,O_381_shielded_helion_mag_mom = P_381_shielded_helion_mag_mom * C_381_shielded_helion_mag_mom,C_381_shielded_helion_mag_mom := O_381_shielded_helion_mag_mom / P_381_shielded_helion_mag_mom,sign(-1) * mu_B[J/T] * K^-2 * words^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
382,shielded helion mag. mom. to Bohr magneton ratio,O_382_shielded_helion_mag_mom_to_Bohr_magneton_ratio,P_382_shielded_helion_mag_mom_to_Bohr_magneton_ratio,C_382_shielded_helion_mag_mom_to_Bohr_magneton_ratio,,-0.00115867149457,-0.0011574074074074073,1.00109217130848,-0.0011586714945699998,1.8714574019754715e-14,True,True,O_382_shielded_helion_mag_mom_to_Bohr_magneton_ratio = P_382_shielded_helion_mag_mom_to_Bohr_magneton_ratio * C_382_shielded_helion_mag_mom_to_Bohr_magneton_ratio,C_382_shielded_helion_mag_mom_to_Bohr_magneton_ratio := O_382_shielded_helion_mag_mom_to_Bohr_magneton_ratio / P_382_shielded_helion_mag_mom_to_Bohr_magneton_ratio,sign(-1) * 1 * K^-2 * words^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
383,shielded helion mag. mom. to nuclear magneton ratio,O_383_shielded_helion_mag_mom_to_nuclear_magneton_ratio,P_383_shielded_helion_mag_mom_to_nuclear_magneton_ratio,C_383_shielded_helion_mag_mom_to_nuclear_magneton_ratio,,-2.1274977624,-2.1818181818181817,0.9751031411000001,-2.1274977624,0.0,True,True,O_383_shielded_helion_mag_mom_to_nuclear_magneton_ratio = P_383_shielded_helion_mag_mom_to_nuclear_magneton_ratio * C_383_shielded_helion_mag_mom_to_nuclear_magneton_ratio,C_383_shielded_helion_mag_mom_to_nuclear_magneton_ratio := O_383_shielded_helion_mag_mom_to_nuclear_magneton_ratio / P_383_shielded_helion_mag_mom_to_nuclear_magneton_ratio,sign(-1) * 1 * bits^-1 * words^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
384,shielded helion magn. moment,O_384_shielded_helion_magn_moment,P_384_shielded_helion_magn_moment,C_384_shielded_helion_magn_moment,J T^-1,-1.074553024e-26,-3.771190459990763e-25,0.028493735211735552,-1.074553024e-26,0.0,True,True,O_384_shielded_helion_magn_moment = P_384_shielded_helion_magn_moment * C_384_shielded_helion_magn_moment,C_384_shielded_helion_magn_moment := O_384_shielded_helion_magn_moment / P_384_shielded_helion_magn_moment,sign(-1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
385,shielded helion magn. moment to Bohr magneton ratio,O_385_shielded_helion_magn_moment_to_Bohr_magneton_ratio,P_385_shielded_helion_magn_moment_to_Bohr_magneton_ratio,C_385_shielded_helion_magn_moment_to_Bohr_magneton_ratio,,-0.001158671474,-0.0011574074074074073,1.001092153536,-0.0011586714739999998,1.871457435199625e-14,True,True,O_385_shielded_helion_magn_moment_to_Bohr_magneton_ratio = P_385_shielded_helion_magn_moment_to_Bohr_magneton_ratio * C_385_shielded_helion_magn_moment_to_Bohr_magneton_ratio,C_385_shielded_helion_magn_moment_to_Bohr_magneton_ratio := O_385_shielded_helion_magn_moment_to_Bohr_magneton_ratio / P_385_shielded_helion_magn_moment_to_Bohr_magneton_ratio,sign(-1) * 1 * K^-2 * words^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
386,shielded helion magn. moment to nuclear magneton ratio,O_386_shielded_helion_magn_moment_to_nuclear_magneton_ratio,P_386_shielded_helion_magn_moment_to_nuclear_magneton_ratio,C_386_shielded_helion_magn_moment_to_nuclear_magneton_ratio,,-2.127497723,-2.1818181818181817,0.9751031230416667,-2.127497723,0.0,True,True,O_386_shielded_helion_magn_moment_to_nuclear_magneton_ratio = P_386_shielded_helion_magn_moment_to_nuclear_magneton_ratio * C_386_shielded_helion_magn_moment_to_nuclear_magneton_ratio,C_386_shielded_helion_magn_moment_to_nuclear_magneton_ratio := O_386_shielded_helion_magn_moment_to_nuclear_magneton_ratio / P_386_shielded_helion_magn_moment_to_nuclear_magneton_ratio,sign(-1) * 1 * bits^-1 * words^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
387,shielded helion to proton mag. mom. ratio,O_387_shielded_helion_to_proton_mag_mom_ratio,P_387_shielded_helion_to_proton_mag_mom_ratio,C_387_shielded_helion_to_proton_mag_mom_ratio,,-0.76176657721,-0.7734375,0.9849103220492929,-0.76176657721,0.0,True,True,O_387_shielded_helion_to_proton_mag_mom_ratio = P_387_shielded_helion_to_proton_mag_mom_ratio * C_387_shielded_helion_to_proton_mag_mom_ratio,C_387_shielded_helion_to_proton_mag_mom_ratio := O_387_shielded_helion_to_proton_mag_mom_ratio / P_387_shielded_helion_to_proton_mag_mom_ratio,sign(-1) * 1 * K^1 * bip_density^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
388,shielded helion to proton magn. moment ratio,O_388_shielded_helion_to_proton_magn_moment_ratio,P_388_shielded_helion_to_proton_magn_moment_ratio,C_388_shielded_helion_to_proton_magn_moment_ratio,,-0.761766562,-0.7734375,0.9849103023838385,-0.761766562,0.0,True,True,O_388_shielded_helion_to_proton_magn_moment_ratio = P_388_shielded_helion_to_proton_magn_moment_ratio * C_388_shielded_helion_to_proton_magn_moment_ratio,C_388_shielded_helion_to_proton_magn_moment_ratio := O_388_shielded_helion_to_proton_magn_moment_ratio / P_388_shielded_helion_to_proton_magn_moment_ratio,sign(-1) * 1 * K^1 * bip_density^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
389,shielded helion to shielded proton mag. mom. ratio,O_389_shielded_helion_to_shielded_proton_mag_mom_ratio,P_389_shielded_helion_to_shielded_proton_mag_mom_ratio,C_389_shielded_helion_to_shielded_proton_mag_mom_ratio,,-0.7617861334,-0.7734375,0.984935606820202,-0.7617861334,0.0,True,True,O_389_shielded_helion_to_shielded_proton_mag_mom_ratio = P_389_shielded_helion_to_shielded_proton_mag_mom_ratio * C_389_shielded_helion_to_shielded_proton_mag_mom_ratio,C_389_shielded_helion_to_shielded_proton_mag_mom_ratio := O_389_shielded_helion_to_shielded_proton_mag_mom_ratio / P_389_shielded_helion_to_shielded_proton_mag_mom_ratio,sign(-1) * 1 * K^1 * bip_density^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
390,shielded helion to shielded proton magn. moment ratio,O_390_shielded_helion_to_shielded_proton_magn_moment_ratio,P_390_shielded_helion_to_shielded_proton_magn_moment_ratio,C_390_shielded_helion_to_shielded_proton_magn_moment_ratio,,-0.7617861313,-0.7734375,0.9849356041050504,-0.7617861313,0.0,True,True,O_390_shielded_helion_to_shielded_proton_magn_moment_ratio = P_390_shielded_helion_to_shielded_proton_magn_moment_ratio * C_390_shielded_helion_to_shielded_proton_magn_moment_ratio,C_390_shielded_helion_to_shielded_proton_magn_moment_ratio := O_390_shielded_helion_to_shielded_proton_magn_moment_ratio / P_390_shielded_helion_to_shielded_proton_magn_moment_ratio,sign(-1) * 1 * K^1 * bip_density^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
391,shielded proton gyromag. ratio,O_391_shielded_proton_gyromag_ratio,P_391_shielded_proton_gyromag_ratio,C_391_shielded_proton_gyromag_ratio,s^-1 T^-1,267515319.4,268435456.0,0.9965722240507603,267515319.4,0.0,True,True,O_391_shielded_proton_gyromag_ratio = P_391_shielded_proton_gyromag_ratio * C_391_shielded_proton_gyromag_ratio,C_391_shielded_proton_gyromag_ratio := O_391_shielded_proton_gyromag_ratio / P_391_shielded_proton_gyromag_ratio,sign(1) * 1 * dict^2 * checksum^2,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
392,shielded proton gyromag. ratio in MHz/T,O_392_shielded_proton_gyromag_ratio_in_MHz_T,P_392_shielded_proton_gyromag_ratio_in_MHz_T,C_392_shielded_proton_gyromag_ratio_in_MHz_T,MHz T^-1,42.57638543,42.666666666666664,0.997884033515625,42.57638543,0.0,True,True,O_392_shielded_proton_gyromag_ratio_in_MHz_T = P_392_shielded_proton_gyromag_ratio_in_MHz_T * C_392_shielded_proton_gyromag_ratio_in_MHz_T,C_392_shielded_proton_gyromag_ratio_in_MHz_T := O_392_shielded_proton_gyromag_ratio_in_MHz_T / P_392_shielded_proton_gyromag_ratio_in_MHz_T,sign(1) * 1 * K^-1 * entropy^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
393,shielded proton gyromag. ratio over 2 pi,O_393_shielded_proton_gyromag_ratio_over_2_pi,P_393_shielded_proton_gyromag_ratio_over_2_pi,C_393_shielded_proton_gyromag_ratio_over_2_pi,MHz T^-1,42.57638507,42.666666666666664,0.997884025078125,42.57638507,0.0,True,True,O_393_shielded_proton_gyromag_ratio_over_2_pi = P_393_shielded_proton_gyromag_ratio_over_2_pi * C_393_shielded_proton_gyromag_ratio_over_2_pi,C_393_shielded_proton_gyromag_ratio_over_2_pi := O_393_shielded_proton_gyromag_ratio_over_2_pi / P_393_shielded_proton_gyromag_ratio_over_2_pi,sign(1) * 1 * K^-1 * entropy^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
394,shielded proton mag. mom.,O_394_shielded_proton_mag_mom,P_394_shielded_proton_mag_mom,C_394_shielded_proton_mag_mom,J T^-1,1.410570583e-26,1.4226153267441853e-26,0.9915333797423995,1.410570583e-26,0.0,True,True,O_394_shielded_proton_mag_mom = P_394_shielded_proton_mag_mom * C_394_shielded_proton_mag_mom,C_394_shielded_proton_mag_mom := O_394_shielded_proton_mag_mom / P_394_shielded_proton_mag_mom,sign(1) * mu_B[J/T] * pi^1 * dict^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
395,shielded proton mag. mom. to Bohr magneton ratio,O_395_shielded_proton_mag_mom_to_Bohr_magneton_ratio,P_395_shielded_proton_mag_mom_to_Bohr_magneton_ratio,C_395_shielded_proton_mag_mom_to_Bohr_magneton_ratio,,0.0015209931551,0.0015339807878856412,0.9915333797605492,0.0015209931551,0.0,True,True,O_395_shielded_proton_mag_mom_to_Bohr_magneton_ratio = P_395_shielded_proton_mag_mom_to_Bohr_magneton_ratio * C_395_shielded_proton_mag_mom_to_Bohr_magneton_ratio,C_395_shielded_proton_mag_mom_to_Bohr_magneton_ratio := O_395_shielded_proton_mag_mom_to_Bohr_magneton_ratio / P_395_shielded_proton_mag_mom_to_Bohr_magneton_ratio,sign(1) * 1 * pi^1 * dict^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
396,shielded proton mag. mom. to nuclear magneton ratio,O_396_shielded_proton_mag_mom_to_nuclear_magneton_ratio,P_396_shielded_proton_mag_mom_to_nuclear_magneton_ratio,C_396_shielded_proton_mag_mom_to_nuclear_magneton_ratio,,2.792775648,2.75,1.0155547810909091,2.792775648,0.0,True,True,O_396_shielded_proton_mag_mom_to_nuclear_magneton_ratio = P_396_shielded_proton_mag_mom_to_nuclear_magneton_ratio * C_396_shielded_proton_mag_mom_to_nuclear_magneton_ratio,C_396_shielded_proton_mag_mom_to_nuclear_magneton_ratio := O_396_shielded_proton_mag_mom_to_nuclear_magneton_ratio / P_396_shielded_proton_mag_mom_to_nuclear_magneton_ratio,sign(1) * 1 * K^1 * bits^1 * words^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
