name,unit,sector,split,observed,sparse_prediction,exact_calibration_coefficient,exact_prediction,exact_relative_error_percent,predicted_calibration_coefficient,predictive_prediction,predictive_relative_error_percent,predictive_log10_error,predictive_pass_1_percent,predictive_pass_10_percent,sparse_formula,status
natural unit of mom.um,kg m s^-1,general_dimensional,train,2.730924488e-22,4.5768284812213825e-22,0.5966849094749601,2.730924488e-22,0.0,0.009214798470157576,4.2174552086932416e-24,98.45566758538172,1.8112592128758822,False,False,sign(1) * 1 * dict^-3 * words^-3 * total_bits^-3,EXACT_SYMBOLIC_OK
natural unit of mom.um in MeV/c,MeV/c,general_dimensional,test,0.5109989461,0.5000078860326074,1.021981773436821,0.5109989461,0.0,1.3459763350589515,0.6729987819427428,31.70257729084244,0.119594273763904,False,False,sign(1) * 1 * K^-1 * U^1,EXACT_SYMBOLIC_OK
natural unit of momentum,kg m s^-1,general_dimensional,train,2.730924488e-22,4.5768284812213825e-22,0.5966849094749601,2.730924488e-22,0.0,0.009214798470157576,4.2174552086932416e-24,98.45566758538172,1.8112592128758822,False,False,sign(1) * 1 * dict^-3 * words^-3 * total_bits^-3,EXACT_SYMBOLIC_OK
natural unit of momentum in MeV/c,MeV/c,general_dimensional,train,0.5109989461,0.5000078860326074,1.021981773436821,0.5109989461,0.0,1.3459763350589515,0.6729987819427428,31.70257729084244,0.119594273763904,False,False,sign(1) * 1 * K^-1 * U^1,EXACT_SYMBOLIC_OK
natural unit of time,s,general_dimensional,train,1.28808866644e-21,1.4764573418943504e-21,0.8724184775886134,1.28808866644e-21,0.0,4.204159255805934e-06,6.207261799727759e-27,99.99951810291005,5.317045696268793,False,False,sign(1) * 1 * dict^-3 * total_bits^-2 * f1^-3,EXACT_SYMBOLIC_OK
natural unit of velocity,m s^-1,general_dimensional,train,299792458.0,298665674.66592115,1.0037727245869121,299792458.0,0.0,18.999301159085327,5674439098.859237,1792.7891437679984,1.2771022363629054,False,False,sign(1) * 1 * total_bits^1 * f1^3,EXACT_SYMBOLIC_OK
neutron Compton wavelength,m,quantum_atomic,train,1.31959090382e-15,1.3402914044042683e-15,0.9845552239488776,1.31959090382e-15,0.0,0.015318277898526241,2.05309561976706e-17,98.44414233697452,1.808030136774436,False,False,sign(1) * 1 * dict^-3 * checksum^-1 * f1^-2,EXACT_SYMBOLIC_OK
neutron Compton wavelength over 2 pi,m,quantum_atomic,train,2.1001941536e-16,2.0879125385053449e-16,1.0058822459600951,2.1001941536e-16,0.0,0.010428778587582508,2.177437757430958e-18,98.96322073190302,1.9843136957338052,False,False,sign(1) * 1 * dict^-3 * checksum^-1 * total_bits^-2,EXACT_SYMBOLIC_OK
neutron g factor,,dimensionless_ratio,train,-3.82608552,-3.812369621073643,1.0035977358676187,-3.8260855199999995,1.160688143348303e-14,1.1381860940383546,-4.339186088040292,13.410588063392066,0.054653602377408995,False,False,sign(-1) * 1 * K^-1 * lnDict^1 * U^1,EXACT_SYMBOLIC_OK
neutron gyromag. ratio,s^-1 T^-1,electromagnetic_quantum,train,183247174.0,184549376.0,0.9929438829421997,183247174.0,0.0,3.6752353232153143,678262385.5525446,270.135249972556,0.5683604472663416,False,False,sign(1) * 1 * bits^1 * entropy^3,EXACT_SYMBOLIC_OK
neutron gyromag. ratio in MHz/T,MHz T^-1,electromagnetic_quantum,train,29.1646935,29.332408060730973,0.9942822778005906,29.1646935,0.0,0.6907277596786552,20.260708505768832,30.530013950707787,0.15820278833906087,False,False,sign(1) * 1 * total_bits^1 * U^-2,EXACT_SYMBOLIC_OK
neutron gyromag. ratio over 2 pi,MHz T^-1,electromagnetic_quantum,train,29.1646933,29.332408060730973,0.9942822709821938,29.1646933,0.0,0.6907277596786552,20.260708505768832,30.530013474309936,0.15820278536084004,False,False,sign(1) * 1 * total_bits^1 * U^-2,EXACT_SYMBOLIC_OK
neutron gyromagn. ratio,s^-1 T^-1,electromagnetic_quantum,train,183247174.0,184549376.0,0.9929438829421997,183247174.0,0.0,3.6752353232153143,678262385.5525446,270.135249972556,0.5683604472663416,False,False,sign(1) * 1 * bits^1 * entropy^3,EXACT_SYMBOLIC_OK
neutron gyromagn. ratio over 2 pi,MHz T^-1,electromagnetic_quantum,train,29.164695,29.332408060730973,0.9942823289385674,29.164695,0.0,0.6907277596786552,20.260708505768832,30.53001752369146,0.15820281067571612,False,False,sign(1) * 1 * total_bits^1 * U^-2,EXACT_SYMBOLIC_OK
neutron mag. mom.,J T^-1,electromagnetic_quantum,train,-9.6623653e-27,-9.580740016520207e-27,1.008519726382205,-9.662365300000001e-27,1.4850707698544712e-14,0.2697672287409449,-2.5845696835441307e-27,73.25116983991352,0.5726952067690589,False,False,sign(-1) * mu_B[J/T] * bits^-1 * total_bits^-1 * U^1,EXACT_SYMBOLIC_OK
neutron mag. mom. to Bohr magneton ratio,,dimensionless_ratio,train,-0.00104187565,-0.00103307414469547,1.0085197227611622,-0.00104187565,0.0,0.20825559060199345,-0.00021514346613920433,79.35037006199306,0.6850877269287249,False,False,sign(-1) * 1 * bits^-1 * total_bits^-1 * U^1,EXACT_SYMBOLIC_OK
neutron mag. mom. to nuclear magneton ratio,,dimensionless_ratio,train,-1.91304276,-1.909859317102744,1.0016668468031904,-1.9130427600000002,1.160688143348303e-14,1.5235019044342557,-2.9096743068075375,52.09666859759776,0.18211970172213024,False,False,sign(-1) * 1 * pi^-1 * K^1,EXACT_SYMBOLIC_OK
neutron magn. moment,J T^-1,electromagnetic_quantum,train,-9.6623645e-27,-3.771190459990763e-25,0.02562152350168935,-9.6623645e-27,0.0,0.042520270662784194,-1.6035203907971688e-26,65.95527842042895,0.21999107025718012,False,False,sign(-1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,EXACT_SYMBOLIC_OK
neutron magn. moment to Bohr magneton ratio,,dimensionless_ratio,test,-0.00104187563,-0.00103307414469547,1.0085197034014675,-0.0010418756300000001,2.0812506622993082e-14,0.20825559060199345,-0.00021514346613920433,79.35036966559969,0.6850877185919433,False,False,sign(-1) * 1 * bits^-1 * total_bits^-1 * U^1,EXACT_SYMBOLIC_OK
neutron magn. moment to nuclear magneton ratio,,dimensionless_ratio,train,-1.91304273,-1.909859317102744,1.001666831095227,-1.91304273,0.0,1.5235019044342557,-2.9096743068075375,52.096670982751,0.18211970853265994,False,False,sign(-1) * 1 * pi^-1 * K^1,EXACT_SYMBOLIC_OK
neutron mass,kg,nuclear_particle,train,1.67492750056e-27,3.771190459990763e-25,0.004441376054404058,1.67492750056e-27,0.0,6.545734398382808e-06,2.4685211116814625e-30,99.8526192261542,2.831559167476147,False,False,sign(1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,EXACT_SYMBOLIC_OK
neutron mass energy equivalent,J,nuclear_particle,train,1.50534976514e-10,1.505167797358349e-10,1.0001208953460008,1.5053497651399998e-10,1.717168643519739e-14,11.082699256104297,1.6681322028095518e-09,1008.1359571304764,1.0445930472238667,False,False,sign(1) * 1 * K^-1 * dict^-2 * total_bits^-1,EXACT_SYMBOLIC_OK
neutron mass energy equivalent in MeV,MeV,nuclear_particle,train,939.56542194,924.6819165003631,1.016095811082763,939.5654219400001,1.2099938446742456e-14,3.163386163039964,2925.1259798705237,211.32754692385012,0.4932175496826083,False,False,sign(1) * m_e[MeV] * pi^1 * words^2,EXACT_SYMBOLIC_OK
neutron mass in u,u,nuclear_particle,test,1.00866491606,1.0,1.00866491606,1.00866491606,0.0,60.79015203471225,60.79015203471225,5926.793543307515,1.780086314325378,False,False,sign(1) * 1 * 1,EXACT_SYMBOLIC_OK
neutron molar mass,kg mol^-1,thermodynamic_statistical,train,0.00100866491712,0.0010131453638286187,0.9955776862150487,0.00100866491712,0.0,0.7737217863250601,0.0007838926407084317,22.284137437173033,0.10949032842690515,False,False,sign(1) * 1 * bits^1 * f1^-2,EXACT_SYMBOLIC_OK
neutron relative atomic mass,,dimensionless_ratio,train,1.00866491606,1.0,1.00866491606,1.00866491606,0.0,2.9850196617013576,2.9850196617013576,195.9376909193295,0.4712002808613934,False,False,sign(1) * 1 * 1,EXACT_SYMBOLIC_OK
neutron to shielded proton mag. mom. ratio,,dimensionless_ratio,train,-0.68499694,-0.6931471805599453,0.9882416883621148,-0.68499694,0.0,1.2354382815725207,-0.8563405616278165,25.01377913130772,0.09695788397516239,False,False,sign(-1) * 1 * bits^-1 * lnDict^1,EXACT_SYMBOLIC_OK
neutron to shielded proton magn. moment ratio,,dimensionless_ratio,train,-0.68499694,-0.6931471805599453,0.9882416883621148,-0.68499694,0.0,1.2354382815725207,-0.8563405616278165,25.01377913130772,0.09695788397516239,False,False,sign(-1) * 1 * bits^-1 * lnDict^1,EXACT_SYMBOLIC_OK
neutron-electron mag. mom. ratio,,dimensionless_ratio,train,0.00104066884,0.00103307414469547,1.007351549105673,0.00104066884,0.0,0.1956127150595721,0.0002020824383017261,80.58148466310126,0.7117839776020842,False,False,sign(1) * 1 * bits^-1 * total_bits^-1 * U^1,EXACT_SYMBOLIC_OK
neutron-electron magn. moment ratio,,dimensionless_ratio,train,0.00104066882,0.00103307414469547,1.0073515297459785,0.00104066882,0.0,0.1956127150595721,0.0002020824383017261,80.58148428990827,0.7117839692556349,False,False,sign(1) * 1 * bits^-1 * total_bits^-1 * U^1,EXACT_SYMBOLIC_OK
neutron-electron mass ratio,,dimensionless_ratio,train,1838.683662,1809.5573684677208,1.016095811075027,1838.6836620000001,1.2366111699492115e-14,3.8233971633934143,6918.6565095971355,276.2831341021148,0.5755147526527422,False,False,sign(1) * 1 * pi^1 * words^2,EXACT_SYMBOLIC_OK
neutron-muon mass ratio,,dimensionless_ratio,train,8.89248408,9.00028389941269,0.9880226201064919,8.89248408,0.0,1.9717991458612194,17.746752105370426,99.57024320442109,0.3000957865729712,False,False,sign(1) * 1 * U^2,EXACT_SYMBOLIC_OK
neutron-proton mag. mom. ratio,,dimensionless_ratio,train,-0.68497935,-0.6931471805599453,0.9882163113563456,-0.68497935,0.0,1.2354382815725207,-0.8563405616278165,25.016989435932118,0.0969690363432623,False,False,sign(-1) * 1 * bits^-1 * lnDict^1,EXACT_SYMBOLIC_OK
neutron-proton magn. moment ratio,,dimensionless_ratio,train,-0.68497934,-0.6931471805599453,0.9882162969293953,-0.68497934,0.0,1.2354382815725207,-0.8563405616278165,25.01699126105269,0.09696904268351893,False,False,sign(-1) * 1 * bits^-1 * lnDict^1,EXACT_SYMBOLIC_OK
neutron-proton mass difference,kg,nuclear_particle,train,2.30557461e-30,3.771190459990763e-25,6.1136520005029054e-06,2.30557461e-30,0.0,6.545734398382808e-06,2.4685211116814625e-30,7.06750069916247,0.02965766495952005,False,True,sign(1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,EXACT_SYMBOLIC_OK
neutron-proton mass difference energy equivalent,J,nuclear_particle,train,2.07214712e-13,2.107456940045694e-13,0.9832452946607163,2.07214712e-13,0.0,1.8442110167646861,3.886595306189464e-13,87.56367579679689,0.2731487352772127,False,False,sign(1) * 1 * dict^-2 * f1^-3,EXACT_SYMBOLIC_OK
neutron-proton mass difference energy equivalent in MeV,MeV,nuclear_particle,train,1.29333251,1.2929292929292928,1.000311863203125,1.2933325099999997,1.716840821739116e-14,1.2548902541270233,1.6224843689723127,25.449902204369145,0.09847032709248359,False,False,sign(1) * 1 * K^-1 * bip_density^-1,EXACT_SYMBOLIC_OK
neutron-proton mass difference in u,u,nuclear_particle,test,0.00138844948,0.0013774104683195593,1.00801432248,0.00138844948,0.0,4.227826952150475,0.005823453102135641,319.4213175214442,0.6226505001556754,False,False,sign(1) * 1 * K^-1 * bits^-2,EXACT_SYMBOLIC_OK
neutron-proton mass ratio,,dimensionless_ratio,train,1.00137841946,1.0,1.00137841946,1.00137841946,0.0,2.9850196617013576,2.9850196617013576,198.09107163614027,0.4743489683264055,False,False,sign(1) * 1 * 1,EXACT_SYMBOLIC_OK
neutron-tau mass ratio,,dimensionless_ratio,train,0.528779,0.5235987755982988,1.009893499838272,0.528779,0.0,1.0950386714315479,0.5733609075943463,8.431104032941233,0.03515387973208337,False,True,sign(1) * 1 * pi^1 * K^-1,EXACT_SYMBOLIC_OK
Newtonian constant of gravitation,m^3 kg^-1 s^-2,relativity_gravity,train,6.6743e-11,6.723597887956012e-11,0.9926679303584887,6.6743e-11,0.0,0.0036179024610335318,2.432532134583591e-13,99.6355374893871,2.4383471375004535,False,False,sign(1) * 1 * dict^-1 * total_bits^-2 * f1^-1,EXACT_SYMBOLIC_OK
Newtonian constant of gravitation over h-bar c,(GeV/c^2)^-2,relativity_gravity,train,6.70883e-39,3.771190459990763e-25,1.7789687556688487e-14,6.70883e-39,0.0,1.5994097321613255e-09,6.031678723543173e-34,8990556.677160058,4.9537914137411905,False,False,sign(1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,EXACT_SYMBOLIC_OK
nuclear magneton,J T^-1,electromagnetic_quantum,test,5.0507837393e-27,3.771190459990763e-25,0.013393075191732351,5.0507837393e-27,0.0,0.039938930644656936,1.5061731422936296e-26,198.20582706286564,0.4745161254902924,False,False,sign(1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,EXACT_SYMBOLIC_OK
nuclear magneton in eV/T,eV T^-1,electromagnetic_quantum,test,3.15245125417e-08,3.126957288414702e-08,1.0081529625779515,3.15245125417e-08,0.0,0.04033286663426309,1.2611915128466713e-09,95.99933064411896,1.3978673403605955,False,False,sign(1) * 1 * dict^-2 * lnDict^-1,EXACT_SYMBOLIC_OK
nuclear magneton in inverse meter per tesla,m^-1 T^-1,electromagnetic_quantum,train,0.0254262341009,0.025591834629545004,0.9935291654138065,0.0254262341009,0.0,1.300708137733566,0.03328750756218087,30.91796225144726,0.11699923686023088,False,False,sign(1) * 1 * checksum^1 * U^-1 * f1^-1,EXACT_SYMBOLIC_OK
nuclear magneton in inverse meters per tesla,m^-1 T^-1,electromagnetic_quantum,train,0.02542623432,0.025591834629545004,0.9935291739751311,0.02542623432,0.0,1.300708137733566,0.03328750756218087,30.917961123316157,0.11699923311787867,False,False,sign(1) * 1 * checksum^1 * U^-1 * f1^-1,EXACT_SYMBOLIC_OK
nuclear magneton in K/T,K T^-1,electromagnetic_quantum,train,0.00036582677706,0.0003662109375,0.99895098589184,0.00036582677706,0.0,0.3847043370955358,0.0001408829359480722,61.489167884240004,0.41441709733731613,False,False,sign(1) * 1 * K^1 * dict^-1 * checksum^-1,EXACT_SYMBOLIC_OK
nuclear magneton in MHz/T,MHz T^-1,electromagnetic_quantum,train,7.6225932188,7.6246189861593985,0.9997343123160546,7.6225932188,0.0,1.2465836500311642,9.504725365863498,24.69149399736428,0.09583682849053704,False,False,sign(1) * 1 * lnDict^1,EXACT_SYMBOLIC_OK
Planck constant,J Hz^-1,relativity_gravity,train,6.62607015e-34,3.771190459990763e-25,1.7570234705187044e-09,6.62607015e-34,0.0,2.8353850483000718e-08,1.069277704454968e-32,1513.743410873741,1.207834481996697,False,False,sign(1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,EXACT_SYMBOLIC_OK
Planck constant in eV s,eV s,relativity_gravity,train,4.135667662e-15,4.232000928927391e-15,0.9772369457036468,4.135667662e-15,0.0,0.01738531519187461,7.357467004170883e-17,98.22097237846891,1.749817308922592,False,False,sign(1) * 1 * dict^-3 * total_bits^-1 * f1^-1,EXACT_SYMBOLIC_OK
Planck constant in eV/Hz,eV Hz^-1,relativity_gravity,train,4.135667696923859e-15,4.232000928927391e-15,0.9772369539559747,4.135667696923859e-15,0.0,0.0005803487493294475,2.4560364462640718e-18,99.94061330294765,3.2263108284833435,False,False,sign(1) * 1 * dict^-3 * total_bits^-1 * f1^-1,EXACT_SYMBOLIC_OK
Planck constant over 2 pi,J s,relativity_gravity,train,1.0545718e-34,3.771190459990763e-25,2.796389657823283e-10,1.0545718e-34,0.0,5.2222342961777545e-09,1.9694040157582126e-33,1767.4916357124403,1.2712586653350577,False,False,sign(1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,EXACT_SYMBOLIC_OK
Planck constant over 2 pi in eV s,eV s,relativity_gravity,train,6.582119514e-16,6.592631851131811e-16,0.9984054415036072,6.582119514e-16,0.0,0.00496358325556121,3.2723077066357363e-18,99.50284893799397,2.3035116285154387,False,False,sign(1) * 1 * dict^-3 * total_bits^-3 * f1^1,EXACT_SYMBOLIC_OK
Planck constant over 2 pi times c in MeV fm,MeV fm,relativity_gravity,train,197.3269788,198.0,0.996600903030303,197.3269788,0.0,0.43075496426874826,85.28948292521216,56.77758639802772,0.3642909851448035,False,False,sign(1) * 1 * K^1 * entropy^1 * bip_density^1,EXACT_SYMBOLIC_OK
Planck length,m,relativity_gravity,train,1.616255e-35,3.771190459990763e-25,4.285795207500495e-11,1.616255e-35,0.0,0.00011112678234079187,4.190802614130643e-29,259290829.59530786,6.413787324730764,False,False,sign(1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,EXACT_SYMBOLIC_OK
Planck mass,kg,relativity_gravity,train,2.176434e-08,2.1674416281960228e-08,1.00414884151296,2.176434e-08,0.0,0.004226790422916482,9.161321516289454e-11,99.57906734059983,2.3757873768250035,False,False,sign(1) * 1 * bits^-1 * dict^-2,EXACT_SYMBOLIC_OK
Planck mass energy equivalent in GeV,GeV,relativity_gravity,train,1.22089e+19,1.293448966003973e+19,0.9439027221706789,1.22089e+19,0.0,24.377705169685154,3.153131754527897e+20,2482.6501605614735,1.4120655816949983,False,False,sign(1) * 1 * bits^3 * dict^3 * f1^3,EXACT_SYMBOLIC_OK
Planck temperature,K,relativity_gravity,train,1.416784e+32,2.6516825671076006e+24,53429623.04667553,1.416784e+32,0.0,20843.533469650156,5.527043433839512e+28,99.96098880680584,3.4088107661784735,False,False,sign(1) * 1 * dict^3 * entropy^3 * total_bits^3,EXACT_SYMBOLIC_OK
Planck time,s,relativity_gravity,train,5.391247e-44,3.771190459990763e-25,1.4295875684871152e-19,5.391247e-44,0.0,4.869521852487058e-08,1.8363894354815742e-32,34062424434943.957,11.532275556171768,False,False,sign(1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,EXACT_SYMBOLIC_OK
proton charge to mass quotient,C kg^-1,electromagnetic_quantum,train,95788331.43,95941422.906886,0.9984043234689716,95788331.43,0.0,16.382791295221857,1571788308.0501308,1540.8974711066544,1.2150814456943428,False,False,sign(1) * 1 * dict^2 * lnDict^1 * U^1,EXACT_SYMBOLIC_OK
proton Compton wavelength,m,quantum_atomic,train,1.3214098536e-15,1.3402914044042683e-15,0.9859123540282192,1.3214098536e-15,0.0,0.015318277898526241,2.05309561976706e-17,98.44628400933013,1.8086283645295786,False,False,sign(1) * 1 * dict^-3 * checksum^-1 * f1^-2,EXACT_SYMBOLIC_OK
proton Compton wavelength over 2 pi,m,quantum_atomic,test,2.10308910109e-16,2.0879125385053449e-16,1.0072687731429208,2.1030891010900003e-16,1.1721758852432787e-14,0.010428778587582508,2.177437757430958e-18,98.96464788091839,1.9849119232825672,False,False,sign(1) * 1 * dict^-3 * checksum^-1 * total_bits^-2,EXACT_SYMBOLIC_OK
proton g factor,,dimensionless_ratio,test,5.5856946893,5.628978385526804,0.9923105591703648,5.5856946893,0.0,1.7894283192194533,10.07265333133586,80.32946467036791,0.25606669343496413,False,False,sign(1) * 1 * pi^1 * lnK^1,EXACT_SYMBOLIC_OK
proton gyromag. ratio,s^-1 T^-1,electromagnetic_quantum,train,267522187.08,268435456.0,0.9965978081524373,267522187.08,0.0,3.9713190500416764,1066042840.1194242,298.4876363920552,0.6004148513782965,False,False,sign(1) * 1 * dict^2 * checksum^2,EXACT_SYMBOLIC_OK
proton gyromag. ratio in MHz/T,MHz T^-1,electromagnetic_quantum,train,42.577478461,42.666666666666664,0.9979096514296875,42.577478461,0.0,1.1525632045122483,49.17603005918926,15.49775100992273,0.06257352766115172,False,False,sign(1) * 1 * K^-1 * entropy^1,EXACT_SYMBOLIC_OK
proton gyromag. ratio over 2 pi,MHz T^-1,electromagnetic_quantum,train,42.57747892,42.666666666666664,0.9979096621875,42.57747892,0.0,1.1525632045122483,49.17603005918926,15.497749764816893,0.06257352297930646,False,False,sign(1) * 1 * K^-1 * entropy^1,EXACT_SYMBOLIC_OK
proton gyromagn. ratio,s^-1 T^-1,electromagnetic_quantum,test,267522187.08,268435456.0,0.9965978081524373,267522187.08,0.0,3.9713190500416764,1066042840.1194242,298.4876363920552,0.6004148513782965,False,False,sign(1) * 1 * dict^2 * checksum^2,EXACT_SYMBOLIC_OK
proton gyromagn. ratio over 2 pi,MHz T^-1,electromagnetic_quantum,train,42.5774813,42.666666666666664,0.99790971796875,42.5774813,0.0,1.1525632045122483,49.17603005918926,15.497743308712947,0.06257349870307251,False,False,sign(1) * 1 * K^-1 * entropy^1,EXACT_SYMBOLIC_OK
proton mag. mom.,J T^-1,electromagnetic_quantum,train,1.41060679545e-26,1.4226153267441853e-26,0.9915588345855461,1.41060679545e-26,0.0,0.424617257686544,6.0406701878496274e-27,57.17679648691482,0.36832084717667174,False,False,sign(1) * mu_B[J/T] * pi^1 * dict^-1,EXACT_SYMBOLIC_OK
proton mag. mom. to Bohr magneton ratio,,dimensionless_ratio,test,0.0015210322023,0.0015339807878856412,0.9915588345773946,0.0015210322023,0.0,0.32779710935247663,0.0005028344680711478,66.9412345569807,0.4807133688920812,False,False,sign(1) * 1 * pi^1 * dict^-1,EXACT_SYMBOLIC_OK
proton mag. mom. to nuclear magneton ratio,,dimensionless_ratio,train,2.79284734463,2.75,1.0155808525927272,2.7928473446299997,1.590094820985986e-14,0.999260304783706,2.7479658381551912,1.6070160999349172,0.007035868663390442,False,True,sign(1) * 1 * K^1 * bits^1 * words^-1,EXACT_SYMBOLIC_OK
proton mag. shielding correction,,dimensionless_ratio,test,2.56715e-05,2.5708210933598125e-05,0.9985720152330729,2.56715e-05,0.0,0.09113831370376356,2.34300299282879e-06,90.87313560629963,1.0396784021383298,False,False,sign(1) * 1 * total_bits^-2 * lnK^1,EXACT_SYMBOLIC_OK
proton magn. moment,J T^-1,electromagnetic_quantum,train,1.41060671e-26,3.771190459990763e-25,0.037404812219520064,1.41060671e-26,0.0,0.039938930644656936,1.5061731422936296e-26,6.774846001805115,0.02846895372925743,False,True,sign(1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,EXACT_SYMBOLIC_OK
proton magn. moment to Bohr magneton ratio,,dimensionless_ratio,train,0.001521032206,0.0015339807878856412,0.9915588369894196,0.001521032206,0.0,0.32779710935247663,0.0005028344680711478,66.94123463739808,0.480713369948528,False,False,sign(1) * 1 * pi^1 * dict^-1,EXACT_SYMBOLIC_OK
proton magn. moment to nuclear magneton ratio,,dimensionless_ratio,train,2.792847351,2.75,1.0155808549090908,2.792847351,0.0,0.999260304783706,2.7479658381551912,1.607016324352221,0.007035869653940678,False,True,sign(1) * 1 * K^1 * bits^1 * words^-1,EXACT_SYMBOLIC_OK
proton magn. shielding correction,,dimensionless_ratio,train,2.56715e-05,2.5708210933598125e-05,0.9985720152330729,2.56715e-05,0.0,0.09113831370376356,2.34300299282879e-06,90.87313560629963,1.0396784021383298,False,False,sign(1) * 1 * total_bits^-2 * lnK^1,EXACT_SYMBOLIC_OK
proton mass,kg,nuclear_particle,train,1.67262192595e-27,3.771190459990763e-25,0.004435262402403555,1.67262192595e-27,0.0,6.545734398382808e-06,2.4685211116814625e-30,99.85241607362768,2.8309609397211606,False,False,sign(1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,EXACT_SYMBOLIC_OK
proton mass energy equivalent,J,nuclear_particle,train,1.50327761802e-10,1.505167797358349e-10,0.9987442068972866,1.50327761802e-10,0.0,11.082699256104297,1.6681322028095518e-09,1009.6634332962966,1.0451912749786492,False,False,sign(1) * 1 * K^-1 * dict^-2 * total_bits^-1,EXACT_SYMBOLIC_OK
proton mass energy equivalent in MeV,MeV,nuclear_particle,train,938.27208943,924.6819165003631,1.014697132805486,938.2720894300002,1.2116617237402932e-14,3.163386163039964,2925.1259798705237,211.7566868740108,0.4938157774395589,False,False,sign(1) * m_e[MeV] * pi^1 * words^2,EXACT_SYMBOLIC_OK
proton mass in u,u,nuclear_particle,train,1.0072764665789,1.0,1.0072764665789,1.0072764665789,0.0,60.79015203471225,60.79015203471225,5935.100992796852,1.7806845420799953,False,False,sign(1) * 1 * 1,EXACT_SYMBOLIC_OK
proton molar mass,kg mol^-1,thermodynamic_statistical,train,0.00100727646764,0.0010131453638286187,0.9942072515967101,0.00100727646764,0.0,0.7737217863250601,0.0007838926407084317,22.17701238022027,0.1088921006733912,False,False,sign(1) * 1 * bits^1 * f1^-2,EXACT_SYMBOLIC_OK
proton relative atomic mass,,dimensionless_ratio,train,1.0072764665789,1.0,1.0072764665789,1.0072764665789,0.0,2.9850196617013576,2.9850196617013576,196.3456171908431,0.47179850861601075,False,False,sign(1) * 1 * 1,EXACT_SYMBOLIC_OK
proton rms charge radius,m,electromagnetic_quantum,test,8.4075e-16,8.232253672053492e-16,1.0212877706309544,8.407499999999999e-16,1.172852966430288e-14,0.46003086489462314,3.7870907767867055e-16,54.95580402275699,0.3463611606770296,False,False,sign(1) * 1 * dict^-2 * entropy^-1 * f1^-3,EXACT_SYMBOLIC_OK
proton-electron mass ratio,,dimensionless_ratio,train,1836.152673426,1809.5573684677208,1.0146971328025922,1836.1526734260003,1.2383157388485843e-14,3.8233971633934143,6918.6565095971355,276.801810096102,0.5761129804076248,False,False,sign(1) * 1 * pi^1 * words^2,EXACT_SYMBOLIC_OK
proton-muon mass ratio,,dimensionless_ratio,train,8.88024338,9.00028389941269,0.98666258523017,8.88024338,0.0,1.9717991458612194,17.746752105370426,99.84533470489664,0.3006940143145677,False,False,sign(1) * 1 * U^2,EXACT_SYMBOLIC_OK
proton-neutron mag. mom. ratio,,dimensionless_ratio,train,-1.45989802,-1.4426950408889634,1.0119241964680468,-1.4598980200000002,1.5209596963836646e-14,1.437642792866326,-2.0740801278380077,42.07020623522783,0.1525030109021506,False,False,sign(-1) * 1 * bits^1 * lnDict^-1,EXACT_SYMBOLIC_OK
proton-neutron magn. moment ratio,,dimensionless_ratio,test,-1.45989805,-1.4426950408889634,1.011924217262462,-1.45989805,0.0,1.437642792866326,-2.0740801278380077,42.07020331577315,0.15250300197766808,False,False,sign(-1) * 1 * bits^1 * lnDict^-1,EXACT_SYMBOLIC_OK
proton-neutron mass ratio,,dimensionless_ratio,test,0.99862347797,1.0,0.99862347797,0.99862347797,0.0,2.9850196617013576,2.9850196617013576,198.91342708758464,0.4755454238351116,False,False,sign(1) * 1 * 1,EXACT_SYMBOLIC_OK
proton-tau mass ratio,,dimensionless_ratio,train,0.528051,0.5235987755982988,1.0085031222554213,0.528051,0.0,1.0950386714315479,0.5733609075943463,8.580593085581937,0.03575220951612517,False,True,sign(1) * 1 * pi^1 * K^-1,EXACT_SYMBOLIC_OK
quantum of circulation,m^2 s^-1,general_dimensional,train,0.00036369475467,0.0003551136363636364,1.02416442915072,0.00036369475466999996,1.490538643414393e-14,0.5466709544061565,0.00019413031051354992,46.62273568127347,0.2726436883553059,False,False,sign(1) * 1 * bits^-1 * entropy^-1,EXACT_SYMBOLIC_OK
quantum of circulation times 2,m^2 s^-1,general_dimensional,train,0.00072738950934,0.0007266950835063548,1.0009555945119302,0.0007273895093400001,1.490538643414393e-14,0.4105137859508475,0.00029831834996206096,58.98781242628295,0.3870870650003488,False,False,sign(1) * 1 * entropy^-1 * lnK^-1 * U^-1,EXACT_SYMBOLIC_OK
reduced Compton wavelength,m,quantum_atomic,train,3.8615926744e-13,3.724102080675221e-13,1.0369191259386343,3.8615926743999993e-13,1.3074164519951409e-14,0.07572897397690545,2.8202242955479324e-14,92.6967328422692,1.1364828123249855,False,False,sign(1) * 1 * dict^-3 * U^-1 * f1^-1,EXACT_SYMBOLIC_OK
